Date,USDBRL,Dias
2015-02-24,2.8286,2904
2015-02-25,2.8691,2905
2015-02-26,2.9064,2906
2015-02-27,2.8389,2907
2015-03-02,2.895,2908
2015-03-03,2.9314,2909
2015-03-04,2.9783,2910
2015-03-05,3.0032,2911
2015-03-06,3.0642,2912
2015-03-09,3.1224,2913
2015-03-10,3.1014,2914
2015-03-11,3.1258,2915
2015-03-12,3.1658,2916
2015-03-13,3.2486,2917
2015-03-16,3.2457,2918
2015-03-17,3.2396,2919
2015-03-18,3.2106,2920
2015-03-19,3.292,2921
2015-03-20,3.2308,2922
2015-03-23,3.1324,2923
2015-03-24,3.1396,2924
2015-03-25,3.2012,2925
2015-03-26,3.1825,2926
2015-03-27,3.2499,2927
2015-03-30,3.2293,2928
2015-03-31,3.1974,2929
2015-04-01,3.1657,2930
2015-04-02,3.1223,2931
2015-04-06,3.1262,2932
2015-04-07,3.1274,2933
2015-04-08,3.0491,2934
2015-04-09,3.0578,2935
2015-04-10,3.0753,2936
2015-04-13,3.1212,2937
2015-04-14,3.0634,2938
2015-04-15,3.0287,2939
2015-04-16,3.0205,2940
2015-04-17,3.0408,2941
2015-04-20,3.0328,2942
2015-04-22,3.0111,2943
2015-04-23,2.9706,2944
2015-04-24,2.9512,2945
2015-04-27,2.9169,2946
2015-04-28,2.9367,2947
2015-04-29,2.9608,2948
2015-04-30,3.0144,2949
2015-05-04,3.087,2950
2015-05-05,3.0562,2951
2015-05-06,3.0349,2952
2015-05-07,3.0261,2953
2015-05-08,2.9739,2954
2015-05-11,3.0621,2955
2015-05-12,3.0199,2956
2015-05-13,3.0395,2957
2015-05-14,2.9934,2958
2015-05-15,2.9931,2959
2015-05-18,3.005,2960
2015-05-19,3.039,2961
2015-05-20,3.0025,2962
2015-05-21,3.0383,2963
2015-05-22,3.0943,2964
2015-05-25,3.0978,2965
2015-05-26,3.1531,2966
2015-05-27,3.1395,2967
2015-05-28,3.1623,2968
2015-05-29,3.1787,2969
2015-06-01,3.1683,2970
2015-06-02,3.1323,2971
2015-06-03,3.1334,2972
2015-06-05,3.1422,2973
2015-06-08,3.1129,2974
2015-06-09,3.0969,2975
2015-06-10,3.1179,2976
2015-06-11,3.0898,2977
2015-06-12,3.1185,2978
2015-06-15,3.1276,2979
2015-06-16,3.0885,2980
2015-06-17,3.0568,2981
2015-06-18,3.0607,2982
2015-06-19,3.0978,2983
2015-06-22,3.0791,2984
2015-06-23,3.0753,2985
2015-06-24,3.0971,2986
2015-06-25,3.1274,2987
2015-06-26,3.1293,2988
2015-06-29,3.1176,2989
2015-06-30,3.103,2990
2015-07-01,3.1492,2991
2015-07-02,3.0967,2992
2015-07-03,3.1341,2993
2015-07-06,3.1376,2994
2015-07-07,3.1863,2995
2015-07-08,3.2353,2996
2015-07-09,3.213,2997
2015-07-10,3.1599,2998
2015-07-13,3.1344,2999
2015-07-14,3.1393,3000
2015-07-15,3.1401,3001
2015-07-16,3.1568,3002
2015-07-17,3.1881,3003
2015-07-20,3.1958,3004
2015-07-21,3.1716,3005
2015-07-22,3.2231,3006
2015-07-23,3.2854,3007
2015-07-24,3.3554,3008
2015-07-27,3.3637,3009
2015-07-28,3.3567,3010
2015-07-29,3.3314,3011
2015-07-30,3.3713,3012
2015-07-31,3.4211,3013
2015-08-03,3.4508,3014
2015-08-04,3.4711,3015
2015-08-05,3.4851,3016
2015-08-06,3.5363,3017
2015-08-07,3.5071,3018
2015-08-10,3.4404,3019
2015-08-11,3.4745,3020
2015-08-12,3.4807,3021
2015-08-13,3.5187,3022
2015-08-14,3.482,3023
2015-08-17,3.481,3024
2015-08-18,3.4681,3025
2015-08-19,3.4926,3026
2015-08-20,3.4579,3027
2015-08-21,3.4998,3028
2015-08-24,3.5524,3029
2015-08-25,3.6172,3030
2015-08-26,3.5968,3031
2015-08-27,3.5526,3032
2015-08-28,3.5819,3033
2015-08-31,3.6198,3034
2015-09-01,3.6977,3035
2015-09-02,3.7609,3036
2015-09-03,3.7397,3037
2015-09-04,3.843,3038
2015-09-08,3.8203,3039
2015-09-09,3.7792,3040
2015-09-10,3.8499,3041
2015-09-11,3.8735,3042
2015-09-14,3.8156,3043
2015-09-15,3.8625,3044
2015-09-16,3.8286,3045
2015-09-17,3.8986,3046
2015-09-18,3.9446,3047
2015-09-21,3.9851,3048
2015-09-22,4.0504,3049
2015-09-23,4.179,3050
2015-09-24,3.937,3051
2015-09-25,3.9765,3052
2015-09-28,4.1106,3053
2015-09-29,4.0608,3054
2015-09-30,3.9471,3055
2015-10-01,4.0098,3056
2015-10-02,3.9325,3057
2015-10-05,3.9115,3058
2015-10-06,3.8548,3059
2015-10-07,3.8857,3060
2015-10-08,3.784,3061
2015-10-09,3.7662,3062
2015-10-13,3.8931,3063
2015-10-14,3.8126,3064
2015-10-15,3.7994,3065
2015-10-16,3.9253,3066
2015-10-19,3.8864,3067
2015-10-20,3.9053,3068
2015-10-21,3.9399,3069
2015-10-22,3.907,3070
2015-10-23,3.8771,3071
2015-10-26,3.9067,3072
2015-10-27,3.8884,3073
2015-10-28,3.9048,3074
2015-10-29,3.8489,3075
2015-10-30,3.8568,3076
2015-11-03,3.7694,3077
2015-11-04,3.8009,3078
2015-11-05,3.7802,3079
2015-11-06,3.7692,3080
2015-11-09,3.7993,3081
2015-11-10,3.7476,3082
2015-11-11,3.7609,3083
2015-11-12,3.771,3084
2015-11-13,3.8494,3085
2015-11-16,3.819,3086
2015-11-17,3.8138,3087
2015-11-18,3.7648,3088
2015-11-19,3.7177,3089
2015-11-20,3.708,3090
2015-11-23,3.7323,3091
2015-11-24,3.699,3092
2015-11-25,3.745,3093
2015-11-26,3.743,3094
2015-11-27,3.8467,3095
2015-11-30,3.8685,3096
2015-12-01,3.85,3097
2015-12-02,3.8366,3098
2015-12-03,3.7592,3099
2015-12-04,3.7524,3100
2015-12-07,3.768,3101
2015-12-08,3.795,3102
2015-12-09,3.7502,3103
2015-12-10,3.8134,3104
2015-12-11,3.8739,3105
2015-12-14,3.8733,3106
2015-12-15,3.871,3107
2015-12-16,3.8816,3108
2015-12-17,3.8776,3109
2015-12-18,3.9833,3110
2015-12-21,4.0112,3111
2015-12-22,3.9886,3112
2015-12-23,3.9412,3113
2015-12-24,3.942,3114
2015-12-28,3.8594,3115
2015-12-29,3.8649,3116
2015-12-30,3.9582,3117
2015-12-31,3.964,3118
2016-01-04,4.0391,3119
2016-01-05,4.0084,3120
2016-01-06,4.0295,3121
2016-01-07,4.0441,3122
2016-01-08,4.0248,3123
2016-01-11,4.0534,3124
2016-01-12,4.028,3125
2016-01-13,4.0152,3126
2016-01-14,3.9997,3127
2016-01-15,4.0483,3128
2016-01-18,4.0333,3129
2016-01-19,4.0643,3130
2016-01-20,4.0975,3131
2016-01-21,4.1548,3132
2016-01-22,4.0934,3133
2016-01-25,4.0892,3134
2016-01-26,4.0514,3135
2016-01-27,4.1104,3136
2016-01-28,4.0695,3137
2016-01-29,3.9991,3138
2016-02-01,3.9646,3139
2016-02-02,3.991,3140
2016-02-03,3.896,3141
2016-02-04,3.8899,3142
2016-02-05,3.9066,3143
2016-02-10,3.9295,3144
2016-02-11,3.9925,3145
2016-02-12,4.0017,3146
2016-02-15,3.9973,3147
2016-02-16,4.068,3148
2016-02-17,3.9895,3149
2016-02-18,4.0294,3150
2016-02-19,4.0219,3151
2016-02-22,3.9459,3152
2016-02-23,3.9586,3153
2016-02-24,3.9577,3154
2016-02-25,3.9565,3155
2016-02-26,4.0007,3156
2016-02-29,4.0163,3157
2016-03-01,3.9335,3158
2016-03-02,3.8945,3159
2016-03-03,3.7984,3160
2016-03-04,3.7516,3161
2016-03-07,3.785,3162
2016-03-08,3.7545,3163
2016-03-09,3.6885,3164
2016-03-10,3.6271,3165
2016-03-11,3.5855,3166
2016-03-14,3.6617,3167
2016-03-15,3.7674,3168
2016-03-16,3.7422,3169
2016-03-17,3.6276,3170
2016-03-18,3.6248,3171
2016-03-21,3.6182,3172
2016-03-22,3.5803,3173
2016-03-23,3.6854,3174
2016-03-24,3.6771,3175
2016-03-28,3.628,3176
2016-03-29,3.6383,3177
2016-03-30,3.6065,3178
2016-03-31,3.5928,3179
2016-04-01,3.554,3180
2016-04-04,3.6237,3181
2016-04-05,3.6804,3182
2016-04-06,3.6419,3183
2016-04-07,3.6896,3184
2016-04-08,3.5898,3185
2016-04-11,3.4924,3186
2016-04-12,3.488,3187
2016-04-13,3.4984,3188
2016-04-14,3.4834,3189
2016-04-15,3.5317,3190
2016-04-18,3.6153,3191
2016-04-19,3.5304,3192
2016-04-20,3.5292,3193
2016-04-22,3.5646,3194
2016-04-25,3.5577,3195
2016-04-26,3.5297,3196
2016-04-27,3.5271,3197
2016-04-28,3.4879,3198
2016-04-29,3.4351,3199
2016-05-02,3.5019,3200
2016-05-03,3.5594,3201
2016-05-04,3.548,3202
2016-05-05,3.5345,3203
2016-05-06,3.5038,3204
2016-05-09,3.5164,3205
2016-05-10,3.4764,3206
2016-05-11,3.4513,3207
2016-05-12,3.4848,3208
2016-05-13,3.5324,3209
2016-05-16,3.4992,3210
2016-05-17,3.4883,3211
2016-05-18,3.5682,3212
2016-05-19,3.565,3213
2016-05-20,3.5203,3214
2016-05-23,3.5726,3215
2016-05-24,3.5715,3216
2016-05-25,3.5831,3217
2016-05-27,3.6083,3218
2016-05-30,3.5704,3219
2016-05-31,3.6109,3220
2016-06-01,3.6003,3221
2016-06-02,3.5945,3222
2016-06-03,3.5275,3223
2016-06-06,3.489,3224
2016-06-07,3.441,3225
2016-06-08,3.3611,3226
2016-06-09,3.3998,3227
2016-06-10,3.4327,3228
2016-06-13,3.4821,3229
2016-06-14,3.4815,3230
2016-06-15,3.4746,3231
2016-06-16,3.466,3232
2016-06-17,3.4167,3233
2016-06-20,3.3948,3234
2016-06-21,3.4142,3235
2016-06-22,3.3775,3236
2016-06-23,3.3366,3237
2016-06-24,3.3765,3238
2016-06-27,3.3923,3239
2016-06-28,3.3031,3240
2016-06-29,3.2201,3241
2016-06-30,3.2126,3242
2016-07-01,3.2353,3243
2016-07-04,3.2696,3244
2016-07-05,3.3036,3245
2016-07-06,3.3298,3246
2016-07-07,3.3675,3247
2016-07-08,3.2997,3248
2016-07-11,3.3093,3249
2016-07-12,3.2956,3250
2016-07-13,3.2636,3251
2016-07-14,3.2503,3252
2016-07-15,3.2819,3253
2016-07-18,3.2542,3254
2016-07-19,3.2485,3255
2016-07-20,3.2594,3256
2016-07-21,3.2719,3257
2016-07-22,3.2558,3258
2016-07-25,3.2877,3259
2016-07-26,3.2761,3260
2016-07-27,3.2621,3261
2016-07-28,3.2923,3262
2016-07-29,3.2491,3263
2016-08-01,3.265,3264
2016-08-02,3.2598,3265
2016-08-03,3.238,3266
2016-08-04,3.1932,3267
2016-08-05,3.1649,3268
2016-08-08,3.1737,3269
2016-08-09,3.1451,3270
2016-08-10,3.1265,3271
2016-08-11,3.1442,3272
2016-08-12,3.1933,3273
2016-08-15,3.1859,3274
2016-08-16,3.2022,3275
2016-08-17,3.2056,3276
2016-08-18,3.2393,3277
2016-08-19,3.2037,3278
2016-08-22,3.2007,3279
2016-08-23,3.2344,3280
2016-08-24,3.225,3281
2016-08-25,3.2347,3282
2016-08-26,3.2653,3283
2016-08-29,3.23,3284
2016-08-30,3.2418,3285
2016-08-31,3.2263,3286
2016-09-01,3.2592,3287
2016-09-02,3.2569,3288
2016-09-05,3.2832,3289
2016-09-06,3.196,3290
2016-09-08,3.2111,3291
2016-09-09,3.2732,3292
2016-09-12,3.2474,3293
2016-09-13,3.313,3294
2016-09-14,3.3448,3295
2016-09-15,3.3021,3296
2016-09-16,3.2624,3297
2016-09-19,3.2727,3298
2016-09-20,3.2593,3299
2016-09-21,3.2048,3300
2016-09-22,3.2207,3301
2016-09-23,3.245,3302
2016-09-26,3.24,3303
2016-09-27,3.2346,3304
2016-09-28,3.2153,3305
2016-09-29,3.2593,3306
2016-09-30,3.2613,3307
2016-10-03,3.2095,3308
2016-10-04,3.2585,3309
2016-10-05,3.221,3310
2016-10-06,3.2282,3311
2016-10-07,3.2183,3312
2016-10-10,3.2074,3313
2016-10-11,3.1941,3314
2016-10-13,3.1782,3315
2016-10-14,3.2059,3316
2016-10-17,3.2042,3317
2016-10-18,3.187,3318
2016-10-19,3.1686,3319
2016-10-20,3.1411,3320
2016-10-21,3.1565,3321
2016-10-24,3.1221,3322
2016-10-25,3.1125,3323
2016-10-26,3.1401,3324
2016-10-27,3.1661,3325
2016-10-28,3.2007,3326
2016-10-31,3.1939,3327
2016-11-01,3.2318,3328
2016-11-03,3.242,3329
2016-11-04,3.2355,3330
2016-11-07,3.2061,3331
2016-11-08,3.1702,3332
2016-11-09,3.2264,3333
2016-11-10,3.3942,3334
2016-11-11,3.4035,3335
2016-11-14,3.4348,3336
2016-11-16,3.4267,3337
2016-11-17,3.4207,3338
2016-11-18,3.3825,3339
2016-11-21,3.3517,3340
2016-11-22,3.3558,3341
2016-11-23,3.3907,3342
2016-11-24,3.3962,3343
2016-11-25,3.4132,3344
2016-11-28,3.3875,3345
2016-11-29,3.3925,3346
2016-11-30,3.3857,3347
2016-12-01,3.4643,3348
2016-12-02,3.4768,3349
2016-12-05,3.4235,3350
2016-12-06,3.4103,3351
2016-12-07,3.393,3352
2016-12-08,3.375,3353
2016-12-09,3.3803,3354
2016-12-12,3.3381,3355
2016-12-13,3.3344,3356
2016-12-14,3.3721,3357
2016-12-15,3.3651,3358
2016-12-16,3.3897,3359
2016-12-19,3.3693,3360
2016-12-20,3.3505,3361
2016-12-21,3.331,3362
2016-12-22,3.2912,3363
2016-12-23,3.2699,3364
2016-12-26,3.28,3365
2016-12-27,3.2725,3366
2016-12-28,3.2769,3367
2016-12-29,3.2539,3368
2016-12-30,3.25,3369
2017-01-02,3.286,3370
2017-01-03,3.265,3371
2017-01-04,3.2213,3372
2017-01-05,3.1991,3373
2017-01-06,3.2224,3374
2017-01-09,3.2,3375
2017-01-10,3.1939,3376
2017-01-11,3.1971,3377
2017-01-12,3.1873,3378
2017-01-13,3.2182,3379
2017-01-16,3.2409,3380
2017-01-17,3.2112,3381
2017-01-18,3.2231,3382
2017-01-19,3.2015,3383
2017-01-20,3.1744,3384
2017-01-23,3.1646,3385
2017-01-24,3.1708,3386
2017-01-25,3.1675,3387
2017-01-26,3.1744,3388
2017-01-27,3.141,3389
2017-01-30,3.1266,3390
2017-01-31,3.1486,3391
2017-02-01,3.1282,3392
2017-02-02,3.1214,3393
2017-02-03,3.123,3394
2017-02-06,3.1182,3395
2017-02-07,3.1203,3396
2017-02-08,3.1156,3397
2017-02-09,3.127,3398
2017-02-10,3.1154,3399
2017-02-13,3.1104,3400
2017-02-14,3.0846,3401
2017-02-15,3.0569,3402
2017-02-16,3.0893,3403
2017-02-17,3.0991,3404
2017-02-20,3.0879,3405
2017-02-21,3.0965,3406
2017-02-22,3.0655,3407
2017-02-23,3.0636,3408
2017-02-24,3.1097,3409
2017-03-01,3.0935,3410
2017-03-02,3.1533,3411
2017-03-03,3.1161,3412
2017-03-06,3.137,3413
2017-03-07,3.1189,3414
2017-03-08,3.17,3415
2017-03-09,3.193,3416
2017-03-10,3.1419,3417
2017-03-13,3.1528,3418
2017-03-14,3.1686,3419
2017-03-15,3.1044,3420
2017-03-16,3.1189,3421
2017-03-17,3.0911,3422
2017-03-20,3.0721,3423
2017-03-21,3.0879,3424
2017-03-22,3.0875,3425
2017-03-23,3.14,3426
2017-03-24,3.1085,3427
2017-03-27,3.1265,3428
2017-03-28,3.1409,3429
2017-03-29,3.1199,3430
2017-03-30,3.1502,3431
2017-03-31,3.1224,3432
2017-04-03,3.115,3433
2017-04-04,3.0933,3434
2017-04-05,3.1209,3435
2017-04-06,3.1435,3436
2017-04-07,3.1465,3437
2017-04-10,3.1318,3438
2017-04-11,3.1373,3439
2017-04-12,3.1261,3440
2017-04-13,3.1467,3441
2017-04-17,3.0988,3442
2017-04-18,3.1077,3443
2017-04-19,3.1516,3444
2017-04-20,3.148,3445
2017-04-24,3.1281,3446
2017-04-25,3.1472,3447
2017-04-26,3.1736,3448
2017-04-27,3.1839,3449
2017-04-28,3.1765,3450
2017-05-02,3.1519,3451
2017-05-03,3.1666,3452
2017-05-04,3.1886,3453
2017-05-05,3.1766,3454
2017-05-08,3.1985,3455
2017-05-09,3.1903,3456
2017-05-10,3.1675,3457
2017-05-11,3.14,3458
2017-05-12,3.1231,3459
2017-05-15,3.1098,3460
2017-05-16,3.0963,3461
2017-05-17,3.1395,3462
2017-05-18,3.3709,3463
2017-05-19,3.2534,3464
2017-05-22,3.2666,3465
2017-05-23,3.2701,3466
2017-05-24,3.278,3467
2017-05-25,3.2737,3468
2017-05-26,3.26,3469
2017-05-29,3.2569,3470
2017-05-30,3.2581,3471
2017-05-31,3.2266,3472
2017-06-01,3.2506,3473
2017-06-02,3.2452,3474
2017-06-05,3.297,3475
2017-06-06,3.2779,3476
2017-06-07,3.2697,3477
2017-06-08,3.2614,3478
2017-06-09,3.2967,3479
2017-06-12,3.3189,3480
2017-06-13,3.3151,3481
2017-06-14,3.2751,3482
2017-06-16,3.293,3483
2017-06-19,3.2828,3484
2017-06-20,3.3277,3485
2017-06-21,3.3363,3486
2017-06-22,3.3422,3487
2017-06-23,3.3428,3488
2017-06-26,3.2968,3489
2017-06-27,3.3143,3490
2017-06-28,3.2803,3491
2017-06-29,3.3038,3492
2017-06-30,3.3072,3493
2017-07-03,3.3016,3494
2017-07-04,3.3099,3495
2017-07-05,3.2887,3496
2017-07-06,3.2985,3497
2017-07-07,3.2816,3498
2017-07-10,3.2558,3499
2017-07-11,3.2547,3500
2017-07-12,3.208,3501
2017-07-13,3.2123,3502
2017-07-14,3.18,3503
2017-07-17,3.1821,3504
2017-07-18,3.1564,3505
2017-07-19,3.1489,3506
2017-07-20,3.1209,3507
2017-07-21,3.1434,3508
2017-07-24,3.1469,3509
2017-07-25,3.1727,3510
2017-07-26,3.138,3511
2017-07-27,3.1505,3512
2017-07-28,3.1321,3513
2017-07-31,3.1266,3514
2017-08-01,3.1263,3515
2017-08-02,3.1136,3516
2017-08-03,3.1147,3517
2017-08-04,3.1316,3518
2017-08-07,3.1265,3519
2017-08-08,3.1265,3520
2017-08-09,3.1557,3521
2017-08-10,3.1753,3522
2017-08-11,3.1937,3523
2017-08-14,3.1894,3524
2017-08-15,3.1701,3525
2017-08-16,3.1525,3526
2017-08-17,3.1751,3527
2017-08-18,3.1472,3528
2017-08-21,3.1645,3529
2017-08-22,3.1618,3530
2017-08-23,3.1416,3531
2017-08-24,3.1482,3532
2017-08-25,3.159,3533
2017-08-28,3.1672,3534
2017-08-29,3.1641,3535
2017-08-30,3.1599,3536
2017-08-31,3.1491,3537
2017-09-01,3.1404,3538
2017-09-04,3.1411,3539
2017-09-05,3.1172,3540
2017-09-06,3.1,3541
2017-09-08,3.0872,3542
2017-09-11,3.1033,3543
2017-09-12,3.1256,3544
2017-09-13,3.1351,3545
2017-09-14,3.1205,3546
2017-09-15,3.1104,3547
2017-09-18,3.1362,3548
2017-09-19,3.136,3549
2017-09-20,3.1349,3550
2017-09-21,3.1374,3551
2017-09-22,3.124,3552
2017-09-25,3.1597,3553
2017-09-26,3.1661,3554
2017-09-27,3.1929,3555
2017-09-28,3.182,3556
2017-09-29,3.1623,3557
2017-10-02,3.1542,3558
2017-10-03,3.1432,3559
2017-10-04,3.133,3560
2017-10-05,3.1537,3561
2017-10-06,3.1554,3562
2017-10-09,3.1883,3563
2017-10-10,3.1797,3564
2017-10-11,3.1749,3565
2017-10-13,3.1454,3566
2017-10-16,3.1697,3567
2017-10-17,3.1605,3568
2017-10-18,3.1707,3569
2017-10-19,3.1716,3570
2017-10-20,3.1935,3571
2017-10-23,3.2351,3572
2017-10-24,3.2473,3573
2017-10-25,3.2347,3574
2017-10-26,3.2975,3575
2017-10-27,3.2356,3576
2017-10-30,3.2806,3577
2017-10-31,3.2713,3578
2017-11-01,3.2667,3579
2017-11-03,3.3141,3580
2017-11-06,3.2526,3581
2017-11-07,3.2731,3582
2017-11-08,3.2503,3583
2017-11-09,3.2504,3584
2017-11-10,3.2838,3585
2017-11-13,3.2792,3586
2017-11-14,3.3151,3587
2017-11-16,3.2771,3588
2017-11-17,3.2592,3589
2017-11-20,3.259,3590
2017-11-21,3.2545,3591
2017-11-22,3.2251,3592
2017-11-23,3.2225,3593
2017-11-24,3.2323,3594
2017-11-27,3.2263,3595
2017-11-28,3.2137,3596
2017-11-29,3.2442,3597
2017-11-30,3.2683,3598
2017-12-01,3.2583,3599
2017-12-04,3.2453,3600
2017-12-05,3.2424,3601
2017-12-06,3.2351,3602
2017-12-07,3.2934,3603
2017-12-08,3.2938,3604
2017-12-11,3.3036,3605
2017-12-12,3.3194,3606
2017-12-13,3.3175,3607
2017-12-14,3.3352,3608
2017-12-15,3.3019,3609
2017-12-18,3.2886,3610
2017-12-19,3.2911,3611
2017-12-20,3.2965,3612
2017-12-21,3.3067,3613
2017-12-22,3.3376,3614
2017-12-26,3.3096,3615
2017-12-27,3.317,3616
2017-12-28,3.3132,3617
2017-12-29,3.3085,3618
2018-01-02,3.2619,3619
2018-01-03,3.2385,3620
2018-01-04,3.2308,3621
2018-01-05,3.229,3622
2018-01-08,3.2369,3623
2018-01-09,3.2495,3624
2018-01-10,3.2354,3625
2018-01-11,3.2146,3626
2018-01-12,3.2055,3627
2018-01-15,3.2158,3628
2018-01-16,3.2244,3629
2018-01-17,3.2228,3630
2018-01-18,3.2115,3631
2018-01-19,3.1962,3632
2018-01-22,3.2041,3633
2018-01-23,3.2394,3634
2018-01-24,3.142,3635
2018-01-25,3.1325,3636
2018-01-26,3.1482,3637
2018-01-29,3.1553,3638
2018-01-30,3.1814,3639
2018-01-31,3.1869,3640
2018-02-01,3.1704,3641
2018-02-02,3.2196,3642
2018-02-05,3.2532,3643
2018-02-06,3.2348,3644
2018-02-07,3.2713,3645
2018-02-08,3.2852,3646
2018-02-09,3.3021,3647
2018-02-14,3.2247,3648
2018-02-15,3.2313,3649
2018-02-16,3.2304,3650
2018-02-19,3.2334,3651
2018-02-20,3.2533,3652
2018-02-21,3.2662,3653
2018-02-22,3.2522,3654
2018-02-23,3.2387,3655
2018-02-26,3.2249,3656
2018-02-27,3.2504,3657
2018-02-28,3.2477,3658
2018-03-01,3.2515,3659
2018-03-02,3.2534,3660
2018-03-05,3.2431,3661
2018-03-06,3.211,3662
2018-03-07,3.2437,3663
2018-03-08,3.2649,3664
2018-03-09,3.2559,3665
2018-03-12,3.262,3666
2018-03-13,3.2609,3667
2018-03-14,3.2607,3668
2018-03-15,3.2852,3669
2018-03-16,3.2808,3670
2018-03-19,3.2873,3671
2018-03-20,3.3116,3672
2018-03-21,3.2729,3673
2018-03-22,3.3152,3674
2018-03-23,3.3126,3675
2018-03-26,3.3143,3676
2018-03-27,3.3257,3677
2018-03-28,3.3216,3678
2018-03-29,3.3063,3679
2018-04-02,3.3112,3680
2018-04-03,3.3407,3681
2018-04-04,3.3298,3682
2018-04-05,3.3452,3683
2018-04-06,3.3682,3684
2018-04-09,3.422,3685
2018-04-10,3.4089,3686
2018-04-11,3.3747,3687
2018-04-12,3.413,3688
2018-04-13,3.4229,3689
2018-04-16,3.4195,3690
2018-04-17,3.408,3691
2018-04-18,3.3804,3692
2018-04-19,3.3844,3693
2018-04-20,3.413,3694
2018-04-23,3.4526,3695
2018-04-24,3.4734,3696
2018-04-25,3.4852,3697
2018-04-26,3.4756,3698
2018-04-27,3.4574,3699
2018-04-30,3.5072,3700
2018-05-02,3.5504,3701
2018-05-03,3.5272,3702
2018-05-04,3.5293,3703
2018-05-07,3.551,3704
2018-05-08,3.5617,3705
2018-05-09,3.5924,3706
2018-05-10,3.5499,3707
2018-05-11,3.6003,3708
2018-05-14,3.6237,3709
2018-05-15,3.6549,3710
2018-05-16,3.6761,3711
2018-05-17,3.6968,3712
2018-05-18,3.7377,3713
2018-05-21,3.6778,3714
2018-05-22,3.6481,3715
2018-05-23,3.6284,3716
2018-05-24,3.6469,3717
2018-05-25,3.6534,3718
2018-05-28,3.7348,3719
2018-05-29,3.7256,3720
2018-05-30,3.7239,3721
2018-06-01,3.7661,3722
2018-06-04,3.7453,3723
2018-06-05,3.8091,3724
2018-06-06,3.8513,3725
2018-06-07,3.9043,3726
2018-06-08,3.7091,3727
2018-06-11,3.7114,3728
2018-06-12,3.7193,3729
2018-06-13,3.7216,3730
2018-06-14,3.8066,3731
2018-06-15,3.7295,3732
2018-06-18,3.747,3733
2018-06-19,3.7469,3734
2018-06-20,3.7721,3735
2018-06-21,3.7694,3736
2018-06-22,3.7856,3737
2018-06-25,3.7745,3738
2018-06-26,3.8019,3739
2018-06-27,3.8624,3740
2018-06-28,3.8605,3741
2018-06-29,3.8765,3742
2018-07-02,3.9113,3743
2018-07-03,3.8974,3744
2018-07-04,3.9137,3745
2018-07-05,3.932,3746
2018-07-06,3.8629,3747
2018-07-09,3.8725,3748
2018-07-10,3.8147,3749
2018-07-11,3.8763,3750
2018-07-12,3.8809,3751
2018-07-13,3.8518,3752
2018-07-16,3.8604,3753
2018-07-17,3.8386,3754
2018-07-18,3.8492,3755
2018-07-19,3.8313,3756
2018-07-20,3.768,3757
2018-07-23,3.783,3758
2018-07-24,3.7488,3759
2018-07-25,3.6906,3760
2018-07-26,3.7471,3761
2018-07-27,3.7121,3762
2018-07-30,3.7297,3763
2018-07-31,3.7574,3764
2018-08-01,3.7503,3765
2018-08-02,3.7496,3766
2018-08-03,3.7074,3767
2018-08-06,3.7364,3768
2018-08-07,3.7523,3769
2018-08-08,3.772,3770
2018-08-09,3.8005,3771
2018-08-10,3.8618,3772
2018-08-13,3.8836,3773
2018-08-14,3.8671,3774
2018-08-15,3.9047,3775
2018-08-16,3.9069,3776
2018-08-17,3.9104,3777
2018-08-20,3.9701,3778
2018-08-21,4.0483,3779
2018-08-22,4.0433,3780
2018-08-23,4.1135,3781
2018-08-24,4.104,3782
2018-08-27,4.0814,3783
2018-08-28,4.1375,3784
2018-08-29,4.1063,3785
2018-08-30,4.1492,3786
2018-08-31,4.054,3787
2018-09-03,4.1582,3788
2018-09-04,4.1605,3789
2018-09-05,4.1461,3790
2018-09-06,4.0587,3791
2018-09-10,4.0868,3792
2018-09-11,4.1532,3793
2018-09-12,4.1617,3794
2018-09-13,4.207,3795
2018-09-14,4.1741,3796
2018-09-17,4.1343,3797
2018-09-18,4.1635,3798
2018-09-19,4.1287,3799
2018-09-20,4.0772,3800
2018-09-21,4.0489,3801
2018-09-24,4.0901,3802
2018-09-25,4.076,3803
2018-09-26,4.0345,3804
2018-09-27,4.0128,3805
2018-09-28,4.0493,3806
2018-10-01,4.0187,3807
2018-10-02,3.9406,3808
2018-10-03,3.9022,3809
2018-10-04,3.8743,3810
2018-10-05,3.8393,3811
2018-10-08,3.7792,3812
2018-10-09,3.7152,3813
2018-10-10,3.7564,3814
2018-10-11,3.781,3815
2018-10-15,3.7359,3816
2018-10-16,3.7248,3817
2018-10-17,3.6876,3818
2018-10-18,3.7214,3819
2018-10-19,3.7148,3820
2018-10-22,3.687,3821
2018-10-23,3.6944,3822
2018-10-24,3.7345,3823
2018-10-25,3.705,3824
2018-10-26,3.6421,3825
2018-10-29,3.7194,3826
2018-10-30,3.6972,3827
2018-10-31,3.7224,3828
2018-11-01,3.6998,3829
2018-11-05,3.7286,3830
2018-11-06,3.7635,3831
2018-11-07,3.7381,3832
2018-11-08,3.7608,3833
2018-11-09,3.7303,3834
2018-11-12,3.7649,3835
2018-11-13,3.8103,3836
2018-11-14,3.7848,3837
2018-11-16,3.739,3838
2018-11-19,3.7598,3839
2018-11-20,3.7645,3840
2018-11-21,3.7975,3841
2018-11-22,3.804,3842
